warehouse_code,region_code,id,delivery_date,AÃ±o,Mes,product_id,sku,name,supplier_id,price,quantity,Unidad de compra,Precio por kilo,Cadena2,Cadena1,AVERAGE de Precio promedio por kilogramo*,Surplus
BAQ,BAQ,12619921,4/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,2200,15,1,2200,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,43.14%
BAQ,BAQ,12617325,4/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,778,2600,24,1,2600,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,69.16%
BAQ,BAQ,12632304,7/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,2000,600,1,2000,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,30.12%
BAQ,BAQ,12663234,9/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,778,2500,24,1,2500,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,62.66%
BAQ,BAQ,12663599,10/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1800,672,1,1800,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,17.11%
BAQ,BAQ,12697808,12/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,383,2000,12,1,2000,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,30.12%
BAQ,BAQ,12696669,13/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5880,1848,708,1,1848,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,20.23%
BAQ,BAQ,12703750,15/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1800,1,1,1800,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,17.11%
BAQ,BAQ,12727802,16/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1800,120,1,1800,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,17.11%
BAQ,BAQ,12723330,16/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1800,588,1,1800,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,17.11%
BAQ,BAQ,12725488,17/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,384,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12746612,18/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,252,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12756752,20/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5880,1480,700,1,1480,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,-3.71%
BAQ,BAQ,12764711,21/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,1,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12774202,22/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,624,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12783929,24/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,372,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12800746,25/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,100,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,12817786,27/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5880,1650,888,1,1650,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,7.35%
BAQ,BAQ,12828078,29/08/2023,2023,8,174,BAQ-FRU1-CAT2-51:76:173:174,PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,5879,1700,590,1,1700,2023-8-PimentÃ³n Verde Mixto EstÃ¡ndar - Desde 1Kg,2023-8-PimentÃ³n,1537,10.61%
BAQ,BAQ,7852708,1/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,20,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,7912487,3/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,23,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,7983917,10/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,50,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,8029612,12/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,8153265,18/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,43,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,8147426,19/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,40,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,8221277,24/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-62.41%
BAQ,BAQ,8384205,31/08/2022,2022,8,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1100,26,1,1100,2022-8-Berenjena Estandar - Ãšnico,2022-8-Berenjena,2660,-58.65%
BAQ,BAQ,8376044,2/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8449053,7/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,10,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8559844,12/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,20,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8686381,19/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,40,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8805163,26/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,50,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8859010,30/09/2022,2022,9,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,20,1,1000,2022-9-Berenjena Estandar - Ãšnico,2022-9-Berenjena,2375,-57.90%
BAQ,BAQ,8922787,5/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,10,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9046503,10/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9063215,12/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9110413,14/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9175458,17/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,50,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9190972,19/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,40,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9229131,21/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,20,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9353395,28/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,40,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9385425,28/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,383,3200,19,1,3200,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,29.24%
BAQ,BAQ,9399220,31/10/2022,2022,10,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,60,1,1000,2022-10-Berenjena Estandar - Ãšnico,2022-10-Berenjena,2476,-59.61%
BAQ,BAQ,9450831,4/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,30,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9505079,7/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,20,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9518750,9/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,40,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9622656,14/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,100,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9665040,18/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,70,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9733815,21/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,70,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9862527,28/11/2022,2022,11,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,50,1,1000,2022-11-Berenjena Estandar - Ãšnico,2022-11-Berenjena,2739,-63.49%
BAQ,BAQ,9954699,5/12/2022,2022,12,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,60,1,1000,2022-12-Berenjena Estandar - Ãšnico,2022-12-Berenjena,2589,-61.38%
BAQ,BAQ,10091769,14/12/2022,2022,12,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,1212,1000,50,1,1000,2022-12-Berenjena Estandar - Ãšnico,2022-12-Berenjena,2589,-61.38%
BAQ,BAQ,10439897,9/01/2023,2023,1,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,18,1195,40,1,1195,2023-1-Berenjena Estandar - Ãšnico,2023-1-Berenjena,2752,-56.58%
BAQ,BAQ,10632732,25/01/2023,2023,1,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,4413,2000,30,1,2000,2023-1-Berenjena Estandar - Ãšnico,2023-1-Berenjena,2752,-27.33%
BAQ,BAQ,10837690,9/02/2023,2023,2,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,4413,2000,50,1,2000,2023-2-Berenjena Estandar - Ãšnico,2023-2-Berenjena,3463,-42.25%
BAQ,BAQ,11025861,24/02/2023,2023,2,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,4413,2000,40,1,2000,2023-2-Berenjena Estandar - Ãšnico,2023-2-Berenjena,3463,-42.25%
BAQ,BAQ,11164652,8/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,4107,2500,40,1,2500,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-21.97%
BAQ,BAQ,11235867,13/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2000,10,1,2000,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-37.58%
BAQ,BAQ,11270408,16/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2000,30,1,2000,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-37.58%
BAQ,BAQ,11304852,20/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2400,20,1,2400,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-25.09%
BAQ,BAQ,11375613,27/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,20,1,2200,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-31.34%
BAQ,BAQ,11386891,28/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,20,1,2200,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-31.34%
BAQ,BAQ,11411815,30/03/2023,2023,3,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,10,1,2200,2023-3-Berenjena Estandar - Ãšnico,2023-3-Berenjena,3204,-31.34%
BAQ,BAQ,11459347,4/04/2023,2023,4,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,30,1,2200,2023-4-Berenjena Estandar - Ãšnico,2023-4-Berenjena,2232,-1.43%
BAQ,BAQ,11508537,12/04/2023,2023,4,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,30,1,2200,2023-4-Berenjena Estandar - Ãšnico,2023-4-Berenjena,2232,-1.43%
BAQ,BAQ,11533778,13/04/2023,2023,4,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5750,2200,30,1,2200,2023-4-Berenjena Estandar - Ãšnico,2023-4-Berenjena,2232,-1.43%
BAQ,BAQ,11725377,5/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5873,2000,30,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11762234,8/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,18,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11772301,9/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5873,2000,29,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11816522,12/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,24,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11827680,15/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,22,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11839863,16/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,7,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11860279,19/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,23,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11907163,24/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,25,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11929674,26/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,22,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11966368,28/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,27,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11974867,31/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,19,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,12000562,31/05/2023,2023,5,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,19,1,2000,2023-5-Berenjena Estandar - Ãšnico,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,11997060,2/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,12,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12032614,5/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,25,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12041483,7/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,33,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12067483,8/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,35,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12112325,13/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,1,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12137547,15/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,1,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12161036,16/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,32,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12177075,19/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,12,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12187525,21/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,10,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12242558,26/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,19,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12252563,28/06/2023,2023,6,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,15,1,2000,2023-6-Berenjena Estandar - Ãšnico,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12307275,3/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,22,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12344319,5/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,21,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12363781,7/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,12,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12378008,10/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,20,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12385908,12/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,12,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12429190,14/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,23,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12440439,17/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,15,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12447800,19/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,15,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12470650,20/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,1,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12489834,21/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2000,16,1,2000,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12503479,24/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2200,19,1,2200,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,12512521,26/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2200,7,1,2200,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,12553193,28/07/2023,2023,7,176,BAQ-FRU1-CAT2-5:77:175:176,Berenjena Estandar - Ãšnico,5879,2200,19,1,2200,2023-7-Berenjena Estandar - Ãšnico,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,12080187,8/06/2023,2023,6,178,BAQ-FRU1-CAT1-52:78:177:178,Pera  Estandar - Kg,383,11000,4,1,11000,2023-6-Pera  Estandar - Kg,NA,1957,462.08%
BAQ,BAQ,12080240,8/06/2023,2023,6,178,BAQ-FRU1-CAT1-52:78:177:178,Pera  Estandar - Kg,383,11000,1,1,11000,2023-6-Pera  Estandar - Kg,NA,1957,462.08%
BAQ,BAQ,7851413,1/08/2022,2022,8,180,BAQ-FRU1-CAT2-53:79:179:180,Zucchini Estandar - Verde,10,2900,10,1,2900,2022-8-Zucchini Estandar - Verde,NA,1609,80.24%
BAQ,BAQ,7879726,4/08/2022,2022,8,180,BAQ-FRU1-CAT2-53:79:179:180,Zucchini Estandar - Verde,10,2900,9,1,2900,2022-8-Zucchini Estandar - Verde,NA,1609,80.24%
BAQ,BAQ,7968366,8/08/2022,2022,8,180,BAQ-FRU1-CAT2-53:79:179:180,Zucchini Estandar - Verde,61,2950,10,1,2950,2022-8-Zucchini Estandar - Verde,NA,1609,83.34%
